embryo_id,latent_status,chromosome,chromosome_state,latent_signal
sim_0836,ambiguous,chr21,ambiguous_event,-0.2518331645389031
sim_0836,ambiguous,chr22,baseline,0
sim_0837,abnormal,chr1,abnormal_event,-0.40055212129692286
sim_0837,abnormal,chr2,baseline,0
sim_0837,abnormal,chr3,baseline,0
sim_0837,abnormal,chr4,baseline,0
sim_0837,abnormal,chr5,baseline,0
sim_0837,abnormal,chr6,baseline,0
sim_0837,abnormal,chr7,baseline,0
sim_0837,abnormal,chr8,baseline,0
sim_0837,abnormal,chr9,baseline,0
sim_0837,abnormal,chr10,baseline,0
sim_0837,abnormal,chr11,baseline,0
sim_0837,abnormal,chr12,abnormal_event,-0.36528011408957933
sim_0837,abnormal,chr13,baseline,0
sim_0837,abnormal,chr14,baseline,0
sim_0837,abnormal,chr15,baseline,0
sim_0837,abnormal,chr16,abnormal_event,0.5316446528568346
sim_0837,abnormal,chr17,baseline,0
sim_0837,abnormal,chr18,baseline,0
sim_0837,abnormal,chr19,abnormal_event,0.582894483238222
sim_0837,abnormal,chr20,baseline,0
sim_0837,abnormal,chr21,baseline,0
sim_0837,abnormal,chr22,baseline,0
sim_0838,ambiguous,chr1,baseline,0
sim_0838,ambiguous,chr2,baseline,0
sim_0838,ambiguous,chr3,baseline,0
sim_0838,ambiguous,chr4,baseline,0
sim_0838,ambiguous,chr5,baseline,0
sim_0838,ambiguous,chr6,baseline,0
sim_0838,ambiguous,chr7,baseline,0
sim_0838,ambiguous,chr8,baseline,0
sim_0838,ambiguous,chr9,baseline,0
sim_0838,ambiguous,chr10,baseline,0
sim_0838,ambiguous,chr11,baseline,0
sim_0838,ambiguous,chr12,ambiguous_event,-0.2485900001193785
sim_0838,ambiguous,chr13,baseline,0
sim_0838,ambiguous,chr14,baseline,0
sim_0838,ambiguous,chr15,baseline,0
sim_0838,ambiguous,chr16,baseline,0
sim_0838,ambiguous,chr17,baseline,0
sim_0838,ambiguous,chr18,baseline,0
sim_0838,ambiguous,chr19,baseline,0
sim_0838,ambiguous,chr20,baseline,0
sim_0838,ambiguous,chr21,baseline,0
sim_0838,ambiguous,chr22,baseline,0
sim_0839,abnormal,chr1,baseline,0
sim_0839,abnormal,chr2,baseline,0
sim_0839,abnormal,chr3,baseline,0
sim_0839,abnormal,chr4,baseline,0
sim_0839,abnormal,chr5,baseline,0
sim_0839,abnormal,chr6,abnormal_event,-0.39781334008805724
sim_0839,abnormal,chr7,baseline,0
sim_0839,abnormal,chr8,abnormal_event,-0.3882221443756583
sim_0839,abnormal,chr9,baseline,0
sim_0839,abnormal,chr10,baseline,0
sim_0839,abnormal,chr11,baseline,0
sim_0839,abnormal,chr12,baseline,0
sim_0839,abnormal,chr13,baseline,0
sim_0839,abnormal,chr14,baseline,0
sim_0839,abnormal,chr15,abnormal_event,0.4232790018669423
sim_0839,abnormal,chr16,baseline,0
sim_0839,abnormal,chr17,abnormal_event,0.5249544458146145
sim_0839,abnormal,chr18,baseline,0
sim_0839,abnormal,chr19,baseline,0
sim_0839,abnormal,chr20,baseline,0
sim_0839,abnormal,chr21,abnormal_event,0.40099102295764905
sim_0839,abnormal,chr22,baseline,0
sim_0840,abnormal,chr1,baseline,0
sim_0840,abnormal,chr2,baseline,0
sim_0840,abnormal,chr3,baseline,0
sim_0840,abnormal,chr4,abnormal_event,0.4409806269090756
sim_0840,abnormal,chr5,abnormal_event,0.38968041059380965
sim_0840,abnormal,chr6,baseline,0
sim_0840,abnormal,chr7,baseline,0
sim_0840,abnormal,chr8,baseline,0
sim_0840,abnormal,chr9,baseline,0
sim_0840,abnormal,chr10,baseline,0
sim_0840,abnormal,chr11,baseline,0
sim_0840,abnormal,chr12,baseline,0
sim_0840,abnormal,chr13,baseline,0
sim_0840,abnormal,chr14,baseline,0
sim_0840,abnormal,chr15,baseline,0
sim_0840,abnormal,chr16,baseline,0
sim_0840,abnormal,chr17,abnormal_event,-0.5117624987306394
sim_0840,abnormal,chr18,baseline,0
sim_0840,abnormal,chr19,baseline,0
sim_0840,abnormal,chr20,baseline,0
sim_0840,abnormal,chr21,baseline,0
sim_0840,abnormal,chr22,abnormal_event,0.4034694373146049
sim_0841,ambiguous,chr1,baseline,0
sim_0841,ambiguous,chr2,baseline,0
sim_0841,ambiguous,chr3,baseline,0
sim_0841,ambiguous,chr4,baseline,0
sim_0841,ambiguous,chr5,ambiguous_event,0.24042019045576576
sim_0841,ambiguous,chr6,baseline,0
sim_0841,ambiguous,chr7,baseline,0
sim_0841,ambiguous,chr8,baseline,0
sim_0841,ambiguous,chr9,baseline,0
sim_0841,ambiguous,chr10,baseline,0
sim_0841,ambiguous,chr11,baseline,0
sim_0841,ambiguous,chr12,baseline,0
sim_0841,ambiguous,chr13,baseline,0
sim_0841,ambiguous,chr14,baseline,0
sim_0841,ambiguous,chr15,baseline,0
sim_0841,ambiguous,chr16,baseline,0
sim_0841,ambiguous,chr17,baseline,0
sim_0841,ambiguous,chr18,baseline,0
sim_0841,ambiguous,chr19,baseline,0
sim_0841,ambiguous,chr20,ambiguous_event,0.25206594763711665
sim_0841,ambiguous,chr21,baseline,0
sim_0841,ambiguous,chr22,baseline,0
sim_0842,ambiguous,chr1,baseline,0
sim_0842,ambiguous,chr2,baseline,0
sim_0842,ambiguous,chr3,baseline,0
sim_0842,ambiguous,chr4,baseline,0
sim_0842,ambiguous,chr5,baseline,0
sim_0842,ambiguous,chr6,baseline,0
sim_0842,ambiguous,chr7,baseline,0
sim_0842,ambiguous,chr8,baseline,0
sim_0842,ambiguous,chr9,baseline,0
sim_0842,ambiguous,chr10,baseline,0
sim_0842,ambiguous,chr11,baseline,0
sim_0842,ambiguous,chr12,baseline,0
sim_0842,ambiguous,chr13,baseline,0
sim_0842,ambiguous,chr14,baseline,0
sim_0842,ambiguous,chr15,baseline,0
sim_0842,ambiguous,chr16,ambiguous_event,0.25945136076272896
sim_0842,ambiguous,chr17,baseline,0
sim_0842,ambiguous,chr18,baseline,0
sim_0842,ambiguous,chr19,baseline,0
sim_0842,ambiguous,chr20,baseline,0
sim_0842,ambiguous,chr21,baseline,0
sim_0842,ambiguous,chr22,baseline,0
sim_0843,abnormal,chr1,baseline,0
sim_0843,abnormal,chr2,baseline,0
sim_0843,abnormal,chr3,baseline,0
sim_0843,abnormal,chr4,baseline,0
sim_0843,abnormal,chr5,baseline,0
sim_0843,abnormal,chr6,abnormal_event,-0.6689563447402143
sim_0843,abnormal,chr7,abnormal_event,-0.4582997871004219
sim_0843,abnormal,chr8,baseline,0
sim_0843,abnormal,chr9,baseline,0
sim_0843,abnormal,chr10,baseline,0
sim_0843,abnormal,chr11,baseline,0
sim_0843,abnormal,chr12,baseline,0
sim_0843,abnormal,chr13,abnormal_event,0.48295005047631884
sim_0843,abnormal,chr14,baseline,0
sim_0843,abnormal,chr15,baseline,0
sim_0843,abnormal,chr16,baseline,0
sim_0843,abnormal,chr17,baseline,0
sim_0843,abnormal,chr18,baseline,0
sim_0843,abnormal,chr19,abnormal_event,0.5057564522513701
sim_0843,abnormal,chr20,abnormal_event,0.46613918598602544
sim_0843,abnormal,chr21,baseline,0
sim_0843,abnormal,chr22,baseline,0
sim_0844,ambiguous,chr1,baseline,0
sim_0844,ambiguous,chr2,baseline,0
sim_0844,ambiguous,chr3,baseline,0
sim_0844,ambiguous,chr4,baseline,0
sim_0844,ambiguous,chr5,baseline,0
sim_0844,ambiguous,chr6,baseline,0
sim_0844,ambiguous,chr7,baseline,0
sim_0844,ambiguous,chr8,baseline,0
sim_0844,ambiguous,chr9,baseline,0
sim_0844,ambiguous,chr10,baseline,0
sim_0844,ambiguous,chr11,baseline,0
sim_0844,ambiguous,chr12,baseline,0
sim_0844,ambiguous,chr13,baseline,0
sim_0844,ambiguous,chr14,baseline,0
sim_0844,ambiguous,chr15,baseline,0
sim_0844,ambiguous,chr16,baseline,0
sim_0844,ambiguous,chr17,baseline,0
sim_0844,ambiguous,chr18,baseline,0
sim_0844,ambiguous,chr19,baseline,0
sim_0844,ambiguous,chr20,baseline,0
sim_0844,ambiguous,chr21,baseline,0
sim_0844,ambiguous,chr22,ambiguous_event,0.24469646870009612
sim_0845,ambiguous,chr1,baseline,0
sim_0845,ambiguous,chr2,baseline,0
sim_0845,ambiguous,chr3,baseline,0
sim_0845,ambiguous,chr4,baseline,0
sim_0845,ambiguous,chr5,baseline,0
sim_0845,ambiguous,chr6,ambiguous_event,-0.21904594127471327
sim_0845,ambiguous,chr7,baseline,0
sim_0845,ambiguous,chr8,baseline,0
sim_0845,ambiguous,chr9,baseline,0
sim_0845,ambiguous,chr10,baseline,0
sim_0845,ambiguous,chr11,baseline,0
sim_0845,ambiguous,chr12,baseline,0
sim_0845,ambiguous,chr13,baseline,0
sim_0845,ambiguous,chr14,baseline,0
sim_0845,ambiguous,chr15,baseline,0
sim_0845,ambiguous,chr16,baseline,0
sim_0845,ambiguous,chr17,baseline,0
sim_0845,ambiguous,chr18,ambiguous_event,0.16996313927451928
sim_0845,ambiguous,chr19,baseline,0
sim_0845,ambiguous,chr20,baseline,0
sim_0845,ambiguous,chr21,baseline,0
sim_0845,ambiguous,chr22,baseline,0
sim_0846,abnormal,chr1,baseline,0
sim_0846,abnormal,chr2,baseline,0
sim_0846,abnormal,chr3,abnormal_event,-0.24881069093146202
sim_0846,abnormal,chr4,baseline,0
sim_0846,abnormal,chr5,baseline,0
sim_0846,abnormal,chr6,baseline,0
sim_0846,abnormal,chr7,baseline,0
sim_0846,abnormal,chr8,baseline,0
sim_0846,abnormal,chr9,abnormal_event,0.4429890331062917
sim_0846,abnormal,chr10,baseline,0
sim_0846,abnormal,chr11,baseline,0
sim_0846,abnormal,chr12,baseline,0
sim_0846,abnormal,chr13,baseline,0
sim_0846,abnormal,chr14,baseline,0
sim_0846,abnormal,chr15,abnormal_event,0.49766092319546
sim_0846,abnormal,chr16,baseline,0
sim_0846,abnormal,chr17,baseline,0
sim_0846,abnormal,chr18,baseline,0
sim_0846,abnormal,chr19,abnormal_event,-0.4821832607915388
sim_0846,abnormal,chr20,abnormal_event,0.456578397336828
sim_0846,abnormal,chr21,baseline,0
sim_0846,abnormal,chr22,baseline,0
sim_0847,normal,chr1,baseline,0
sim_0847,normal,chr2,baseline,0
sim_0847,normal,chr3,baseline,0
sim_0847,normal,chr4,baseline,0
sim_0847,normal,chr5,baseline,0
sim_0847,normal,chr6,baseline,0
sim_0847,normal,chr7,baseline,0
sim_0847,normal,chr8,baseline,0
sim_0847,normal,chr9,baseline,0
sim_0847,normal,chr10,baseline,0
sim_0847,normal,chr11,baseline,0
sim_0847,normal,chr12,baseline,0
sim_0847,normal,chr13,baseline,0
sim_0847,normal,chr14,baseline,0
sim_0847,normal,chr15,baseline,0
sim_0847,normal,chr16,baseline,0
sim_0847,normal,chr17,baseline,0
sim_0847,normal,chr18,baseline,0
sim_0847,normal,chr19,baseline,0
sim_0847,normal,chr20,baseline,0
sim_0847,normal,chr21,baseline,0
sim_0847,normal,chr22,baseline,0
sim_0848,abnormal,chr1,baseline,0
sim_0848,abnormal,chr2,baseline,0
sim_0848,abnormal,chr3,baseline,0
sim_0848,abnormal,chr4,baseline,0
sim_0848,abnormal,chr5,abnormal_event,0.3192681504105046
sim_0848,abnormal,chr6,abnormal_event,-0.4472813361815266
sim_0848,abnormal,chr7,baseline,0
sim_0848,abnormal,chr8,abnormal_event,0.4851939835415848
sim_0848,abnormal,chr9,baseline,0
sim_0848,abnormal,chr10,abnormal_event,0.5527805577561574
sim_0848,abnormal,chr11,baseline,0
sim_0848,abnormal,chr12,baseline,0
sim_0848,abnormal,chr13,baseline,0
sim_0848,abnormal,chr14,baseline,0
sim_0848,abnormal,chr15,baseline,0
sim_0848,abnormal,chr16,abnormal_event,0.40628118752680253
sim_0848,abnormal,chr17,baseline,0
sim_0848,abnormal,chr18,abnormal_event,-0.5425752924155949
sim_0848,abnormal,chr19,baseline,0
sim_0848,abnormal,chr20,baseline,0
sim_0848,abnormal,chr21,baseline,0
sim_0848,abnormal,chr22,baseline,0
sim_0849,abnormal,chr1,baseline,0
sim_0849,abnormal,chr2,baseline,0
sim_0849,abnormal,chr3,baseline,0
sim_0849,abnormal,chr4,baseline,0
sim_0849,abnormal,chr5,baseline,0
sim_0849,abnormal,chr6,abnormal_event,-0.5812098097586599
sim_0849,abnormal,chr7,baseline,0
sim_0849,abnormal,chr8,baseline,0
sim_0849,abnormal,chr9,abnormal_event,0.4243560209146813
sim_0849,abnormal,chr10,baseline,0
sim_0849,abnormal,chr11,baseline,0
sim_0849,abnormal,chr12,baseline,0
sim_0849,abnormal,chr13,baseline,0
sim_0849,abnormal,chr14,baseline,0
sim_0849,abnormal,chr15,baseline,0
sim_0849,abnormal,chr16,baseline,0
sim_0849,abnormal,chr17,baseline,0
sim_0849,abnormal,chr18,abnormal_event,0.5228226558224777
sim_0849,abnormal,chr19,baseline,0
sim_0849,abnormal,chr20,baseline,0
sim_0849,abnormal,chr21,baseline,0
sim_0849,abnormal,chr22,abnormal_event,0.6078168555836837
sim_0850,normal,chr1,baseline,0
sim_0850,normal,chr2,baseline,0
sim_0850,normal,chr3,baseline,0
sim_0850,normal,chr4,baseline,0
sim_0850,normal,chr5,baseline,0
sim_0850,normal,chr6,baseline,0
sim_0850,normal,chr7,baseline,0
sim_0850,normal,chr8,baseline,0
sim_0850,normal,chr9,baseline,0
sim_0850,normal,chr10,baseline,0
sim_0850,normal,chr11,baseline,0
sim_0850,normal,chr12,baseline,0
sim_0850,normal,chr13,baseline,0
sim_0850,normal,chr14,baseline,0
sim_0850,normal,chr15,baseline,0
sim_0850,normal,chr16,baseline,0
sim_0850,normal,chr17,baseline,0
sim_0850,normal,chr18,baseline,0
sim_0850,normal,chr19,baseline,0
sim_0850,normal,chr20,baseline,0
sim_0850,normal,chr21,baseline,0
sim_0850,normal,chr22,baseline,0
sim_0851,ambiguous,chr1,baseline,0
sim_0851,ambiguous,chr2,baseline,0
sim_0851,ambiguous,chr3,ambiguous_event,0.19535564740429695
sim_0851,ambiguous,chr4,baseline,0
sim_0851,ambiguous,chr5,baseline,0
sim_0851,ambiguous,chr6,baseline,0
sim_0851,ambiguous,chr7,baseline,0
sim_0851,ambiguous,chr8,baseline,0
sim_0851,ambiguous,chr9,baseline,0
sim_0851,ambiguous,chr10,baseline,0
sim_0851,ambiguous,chr11,baseline,0
sim_0851,ambiguous,chr12,baseline,0
sim_0851,ambiguous,chr13,baseline,0
sim_0851,ambiguous,chr14,baseline,0
sim_0851,ambiguous,chr15,baseline,0
sim_0851,ambiguous,chr16,baseline,0
sim_0851,ambiguous,chr17,baseline,0
sim_0851,ambiguous,chr18,baseline,0
sim_0851,ambiguous,chr19,baseline,0
sim_0851,ambiguous,chr20,baseline,0
sim_0851,ambiguous,chr21,baseline,0
sim_0851,ambiguous,chr22,ambiguous_event,-0.17662893688041398
sim_0852,normal,chr1,baseline,0
sim_0852,normal,chr2,baseline,0
sim_0852,normal,chr3,baseline,0
sim_0852,normal,chr4,baseline,0
sim_0852,normal,chr5,baseline,0
sim_0852,normal,chr6,baseline,0
sim_0852,normal,chr7,baseline,0
sim_0852,normal,chr8,baseline,0
sim_0852,normal,chr9,baseline,0
sim_0852,normal,chr10,baseline,0
sim_0852,normal,chr11,baseline,0
sim_0852,normal,chr12,baseline,0
sim_0852,normal,chr13,baseline,0
sim_0852,normal,chr14,baseline,0
sim_0852,normal,chr15,baseline,0
sim_0852,normal,chr16,baseline,0
sim_0852,normal,chr17,baseline,0
sim_0852,normal,chr18,baseline,0
sim_0852,normal,chr19,baseline,0
sim_0852,normal,chr20,baseline,0
sim_0852,normal,chr21,baseline,0
sim_0852,normal,chr22,abnormal_event,0.18096846620911955
sim_0853,normal,chr1,baseline,0
sim_0853,normal,chr2,baseline,0
sim_0853,normal,chr3,baseline,0
sim_0853,normal,chr4,baseline,0
sim_0853,normal,chr5,baseline,0
sim_0853,normal,chr6,baseline,0
sim_0853,normal,chr7,baseline,0
sim_0853,normal,chr8,baseline,0
sim_0853,normal,chr9,baseline,0
sim_0853,normal,chr10,baseline,0
sim_0853,normal,chr11,baseline,0
sim_0853,normal,chr12,baseline,0
sim_0853,normal,chr13,baseline,0
sim_0853,normal,chr14,baseline,0
sim_0853,normal,chr15,baseline,0
sim_0853,normal,chr16,baseline,0
sim_0853,normal,chr17,baseline,0
sim_0853,normal,chr18,baseline,0
sim_0853,normal,chr19,baseline,0
sim_0853,normal,chr20,baseline,0
sim_0853,normal,chr21,baseline,0
sim_0853,normal,chr22,baseline,0
sim_0854,abnormal,chr1,baseline,0
sim_0854,abnormal,chr2,abnormal_event,-0.3813854321786137
sim_0854,abnormal,chr3,abnormal_event,-0.5378328748590164
sim_0854,abnormal,chr4,baseline,0
sim_0854,abnormal,chr5,baseline,0
sim_0854,abnormal,chr6,abnormal_event,-0.39306303386473673
sim_0854,abnormal,chr7,baseline,0
sim_0854,abnormal,chr8,baseline,0
sim_0854,abnormal,chr9,baseline,0
sim_0854,abnormal,chr10,baseline,0
sim_0854,abnormal,chr11,baseline,0
sim_0854,abnormal,chr12,baseline,0
sim_0854,abnormal,chr13,baseline,0
sim_0854,abnormal,chr14,baseline,0
sim_0854,abnormal,chr15,baseline,0
sim_0854,abnormal,chr16,baseline,0
sim_0854,abnormal,chr17,baseline,0
sim_0854,abnormal,chr18,baseline,0
sim_0854,abnormal,chr19,baseline,0
sim_0854,abnormal,chr20,baseline,0
sim_0854,abnormal,chr21,baseline,0
sim_0854,abnormal,chr22,baseline,0
sim_0855,normal,chr1,baseline,0
sim_0855,normal,chr2,baseline,0
sim_0855,normal,chr3,baseline,0
sim_0855,normal,chr4,baseline,0
sim_0855,normal,chr5,baseline,0
sim_0855,normal,chr6,baseline,0
sim_0855,normal,chr7,baseline,0
sim_0855,normal,chr8,baseline,0
sim_0855,normal,chr9,baseline,0
sim_0855,normal,chr10,baseline,0
sim_0855,normal,chr11,baseline,0
sim_0855,normal,chr12,baseline,0
sim_0855,normal,chr13,baseline,0
sim_0855,normal,chr14,baseline,0
sim_0855,normal,chr15,baseline,0
sim_0855,normal,chr16,baseline,0
sim_0855,normal,chr17,baseline,0
sim_0855,normal,chr18,baseline,0
sim_0855,normal,chr19,baseline,0
sim_0855,normal,chr20,baseline,0
sim_0855,normal,chr21,baseline,0
sim_0855,normal,chr22,baseline,0
sim_0856,ambiguous,chr1,baseline,0
sim_0856,ambiguous,chr2,baseline,0
sim_0856,ambiguous,chr3,baseline,0
sim_0856,ambiguous,chr4,baseline,0
sim_0856,ambiguous,chr5,baseline,0
sim_0856,ambiguous,chr6,baseline,0
sim_0856,ambiguous,chr7,baseline,0
sim_0856,ambiguous,chr8,baseline,0
sim_0856,ambiguous,chr9,baseline,0
sim_0856,ambiguous,chr10,baseline,0
sim_0856,ambiguous,chr11,baseline,0
sim_0856,ambiguous,chr12,baseline,0
sim_0856,ambiguous,chr13,ambiguous_event,-0.27279573143820196
sim_0856,ambiguous,chr14,baseline,0
sim_0856,ambiguous,chr15,baseline,0
sim_0856,ambiguous,chr16,ambiguous_event,-0.14001767377184005
sim_0856,ambiguous,chr17,baseline,0
sim_0856,ambiguous,chr18,baseline,0
sim_0856,ambiguous,chr19,baseline,0
sim_0856,ambiguous,chr20,baseline,0
sim_0856,ambiguous,chr21,baseline,0
sim_0856,ambiguous,chr22,baseline,0
sim_0857,ambiguous,chr1,baseline,0
sim_0857,ambiguous,chr2,baseline,0
sim_0857,ambiguous,chr3,baseline,0
sim_0857,ambiguous,chr4,baseline,0
sim_0857,ambiguous,chr5,baseline,0
sim_0857,ambiguous,chr6,baseline,0
sim_0857,ambiguous,chr7,baseline,0
sim_0857,ambiguous,chr8,baseline,0
sim_0857,ambiguous,chr9,baseline,0
sim_0857,ambiguous,chr10,baseline,0
sim_0857,ambiguous,chr11,baseline,0
sim_0857,ambiguous,chr12,baseline,0
sim_0857,ambiguous,chr13,baseline,0
sim_0857,ambiguous,chr14,baseline,0
sim_0857,ambiguous,chr15,ambiguous_event,-0.18315005362365866
sim_0857,ambiguous,chr16,baseline,0
sim_0857,ambiguous,chr17,baseline,0
sim_0857,ambiguous,chr18,baseline,0
sim_0857,ambiguous,chr19,ambiguous_event,-0.24936660935092037
sim_0857,ambiguous,chr20,baseline,0
sim_0857,ambiguous,chr21,baseline,0
sim_0857,ambiguous,chr22,baseline,0
sim_0858,abnormal,chr1,baseline,0
sim_0858,abnormal,chr2,baseline,0
sim_0858,abnormal,chr3,baseline,0
sim_0858,abnormal,chr4,baseline,0
sim_0858,abnormal,chr5,baseline,0
sim_0858,abnormal,chr6,baseline,0
sim_0858,abnormal,chr7,abnormal_event,-0.483695311435865
sim_0858,abnormal,chr8,baseline,0
sim_0858,abnormal,chr9,baseline,0
sim_0858,abnormal,chr10,baseline,0
sim_0858,abnormal,chr11,baseline,0
sim_0858,abnormal,chr12,baseline,0
sim_0858,abnormal,chr13,baseline,0
sim_0858,abnormal,chr14,baseline,0
sim_0858,abnormal,chr15,baseline,0
sim_0858,abnormal,chr16,baseline,0
sim_0858,abnormal,chr17,abnormal_event,-0.6417093599949478
sim_0858,abnormal,chr18,abnormal_event,-0.43259649765637587
sim_0858,abnormal,chr19,abnormal_event,0.4589464284861513
sim_0858,abnormal,chr20,baseline,0
sim_0858,abnormal,chr21,baseline,0
sim_0858,abnormal,chr22,baseline,0
sim_0859,normal,chr1,baseline,0
sim_0859,normal,chr2,baseline,0
sim_0859,normal,chr3,baseline,0
sim_0859,normal,chr4,baseline,0
sim_0859,normal,chr5,baseline,0
sim_0859,normal,chr6,baseline,0
sim_0859,normal,chr7,baseline,0
sim_0859,normal,chr8,baseline,0
sim_0859,normal,chr9,baseline,0
sim_0859,normal,chr10,baseline,0
sim_0859,normal,chr11,baseline,0
sim_0859,normal,chr12,baseline,0
sim_0859,normal,chr13,baseline,0
sim_0859,normal,chr14,baseline,0
sim_0859,normal,chr15,baseline,0
sim_0859,normal,chr16,baseline,0
sim_0859,normal,chr17,baseline,0
sim_0859,normal,chr18,baseline,0
sim_0859,normal,chr19,baseline,0
sim_0859,normal,chr20,baseline,0
sim_0859,normal,chr21,baseline,0
sim_0859,normal,chr22,baseline,0
sim_0860,abnormal,chr1,baseline,0
sim_0860,abnormal,chr2,baseline,0
sim_0860,abnormal,chr3,abnormal_event,0.39190637645703424
sim_0860,abnormal,chr4,baseline,0
sim_0860,abnormal,chr5,baseline,0
sim_0860,abnormal,chr6,abnormal_event,-0.45631894563043973
sim_0860,abnormal,chr7,baseline,0
sim_0860,abnormal,chr8,baseline,0
sim_0860,abnormal,chr9,baseline,0
sim_0860,abnormal,chr10,baseline,0
sim_0860,abnormal,chr11,baseline,0
sim_0860,abnormal,chr12,baseline,0
sim_0860,abnormal,chr13,abnormal_event,-0.4009969608756362
sim_0860,abnormal,chr14,baseline,0
sim_0860,abnormal,chr15,baseline,0
sim_0860,abnormal,chr16,abnormal_event,-0.5295693563790821
sim_0860,abnormal,chr17,abnormal_event,-0.5898539633504994
sim_0860,abnormal,chr18,baseline,0
sim_0860,abnormal,chr19,baseline,0
sim_0860,abnormal,chr20,baseline,0
sim_0860,abnormal,chr21,abnormal_event,0.599324907916174
sim_0860,abnormal,chr22,baseline,0
sim_0861,normal,chr1,baseline,0
sim_0861,normal,chr2,baseline,0
sim_0861,normal,chr3,baseline,0
sim_0861,normal,chr4,baseline,0
sim_0861,normal,chr5,baseline,0
sim_0861,normal,chr6,baseline,0
sim_0861,normal,chr7,baseline,0
sim_0861,normal,chr8,baseline,0
sim_0861,normal,chr9,baseline,0
sim_0861,normal,chr10,baseline,0
sim_0861,normal,chr11,baseline,0
sim_0861,normal,chr12,baseline,0
sim_0861,normal,chr13,baseline,0
sim_0861,normal,chr14,baseline,0
sim_0861,normal,chr15,baseline,0
sim_0861,normal,chr16,baseline,0
sim_0861,normal,chr17,baseline,0
sim_0861,normal,chr18,baseline,0
sim_0861,normal,chr19,baseline,0
sim_0861,normal,chr20,baseline,0
sim_0861,normal,chr21,baseline,0
sim_0861,normal,chr22,baseline,0
sim_0862,normal,chr1,baseline,0
sim_0862,normal,chr2,baseline,0
sim_0862,normal,chr3,baseline,0
sim_0862,normal,chr4,baseline,0
sim_0862,normal,chr5,baseline,0
sim_0862,normal,chr6,baseline,0
sim_0862,normal,chr7,baseline,0
sim_0862,normal,chr8,baseline,0
sim_0862,normal,chr9,baseline,0
sim_0862,normal,chr10,baseline,0
sim_0862,normal,chr11,baseline,0
sim_0862,normal,chr12,baseline,0
sim_0862,normal,chr13,baseline,0
sim_0862,normal,chr14,baseline,0
sim_0862,normal,chr15,baseline,0
sim_0862,normal,chr16,baseline,0
sim_0862,normal,chr17,baseline,0
sim_0862,normal,chr18,baseline,0
sim_0862,normal,chr19,baseline,0
sim_0862,normal,chr20,baseline,0
sim_0862,normal,chr21,baseline,0
sim_0862,normal,chr22,baseline,0
sim_0863,ambiguous,chr1,baseline,0
sim_0863,ambiguous,chr2,baseline,0
sim_0863,ambiguous,chr3,baseline,0
sim_0863,ambiguous,chr4,baseline,0
sim_0863,ambiguous,chr5,baseline,0
sim_0863,ambiguous,chr6,baseline,0
sim_0863,ambiguous,chr7,ambiguous_event,0.2183129845468457
sim_0863,ambiguous,chr8,baseline,0
sim_0863,ambiguous,chr9,baseline,0
sim_0863,ambiguous,chr10,baseline,0
sim_0863,ambiguous,chr11,baseline,0
sim_0863,ambiguous,chr12,baseline,0
sim_0863,ambiguous,chr13,baseline,0
sim_0863,ambiguous,chr14,baseline,0
sim_0863,ambiguous,chr15,baseline,0
sim_0863,ambiguous,chr16,baseline,0
sim_0863,ambiguous,chr17,baseline,0
sim_0863,ambiguous,chr18,baseline,0
sim_0863,ambiguous,chr19,baseline,0
sim_0863,ambiguous,chr20,baseline,0
sim_0863,ambiguous,chr21,baseline,0
sim_0863,ambiguous,chr22,baseline,0
sim_0864,abnormal,chr1,baseline,0
sim_0864,abnormal,chr2,baseline,0
sim_0864,abnormal,chr3,baseline,0
sim_0864,abnormal,chr4,baseline,0
sim_0864,abnormal,chr5,baseline,0
sim_0864,abnormal,chr6,abnormal_event,-0.45580595996827994
sim_0864,abnormal,chr7,baseline,0
sim_0864,abnormal,chr8,baseline,0
sim_0864,abnormal,chr9,baseline,0
sim_0864,abnormal,chr10,baseline,0
sim_0864,abnormal,chr11,baseline,0
sim_0864,abnormal,chr12,baseline,0
sim_0864,abnormal,chr13,baseline,0
sim_0864,abnormal,chr14,baseline,0
sim_0864,abnormal,chr15,baseline,0
sim_0864,abnormal,chr16,baseline,0
sim_0864,abnormal,chr17,baseline,0
sim_0864,abnormal,chr18,baseline,0
sim_0864,abnormal,chr19,baseline,0
sim_0864,abnormal,chr20,baseline,0
sim_0864,abnormal,chr21,abnormal_event,0.3944578103012019
sim_0864,abnormal,chr22,abnormal_event,0.4564536898592526
sim_0865,ambiguous,chr1,baseline,0
sim_0865,ambiguous,chr2,baseline,0
sim_0865,ambiguous,chr3,baseline,0
sim_0865,ambiguous,chr4,ambiguous_event,-0.20965298598395501
sim_0865,ambiguous,chr5,baseline,0
sim_0865,ambiguous,chr6,baseline,0
sim_0865,ambiguous,chr7,baseline,0
sim_0865,ambiguous,chr8,baseline,0
sim_0865,ambiguous,chr9,baseline,0
sim_0865,ambiguous,chr10,baseline,0
sim_0865,ambiguous,chr11,baseline,0
sim_0865,ambiguous,chr12,baseline,0
sim_0865,ambiguous,chr13,baseline,0
sim_0865,ambiguous,chr14,baseline,0
sim_0865,ambiguous,chr15,baseline,0
sim_0865,ambiguous,chr16,baseline,0
sim_0865,ambiguous,chr17,baseline,0
sim_0865,ambiguous,chr18,baseline,0
sim_0865,ambiguous,chr19,baseline,0
sim_0865,ambiguous,chr20,baseline,0
